word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
imager,2.43,0,0,2,One who images or forms likenesses; a sculptor.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
rager,2.43,0,0,3,One who rages.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
rafale,2.43,0,0,1,"A short, intense burst of artillery fire from a number of weapons fired with the intention of overwhelming resistance or routing an attacking force.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
propofol,2.43,1,1,1,A sedating and hypnotic agent C₁₂H₁₈O administered intravenously to induce and maintain anesthesia or sedation.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
gord,2.43,0,0,2,An instrument of gaming; a sort of dice.,,,noun:2,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
birthdate,2.43,0,0,1,"The year, month, and day of someone's birth; a date of birth.",,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
goldin,2.43,0,0,1,"The golding, or corn marigold.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
freemason,2.43,0,0,1,A member of a guild of skilled itinerant masons during the Middle Ages and early modern times.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
ibu,2.43,1,1,1,ibuprofen,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dhamma,2.43,1,1,1,The teachings of Buddha.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
maquis,2.43,0,1,2,Dense Mediterranean coastal scrub.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
pharm,2.43,0,0,1,A site where organisms are produced for the creation of medicine or pharmaceuticals.,,,adj:1;noun:1;verb:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
munger,2.43,0,0,2,One who mungs.,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
deke,2.43,0,0,3,"A feint, fake, or other move made by the player with the puck to deceive a goaltender or defenceman.",,,noun:3;verb:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
bagh,2.43,0,0,1,A type of enclosed garden common in south and south-eastern Asia.,,,noun:1,noun,False,4,PROPN,0.0,,False,True,False,,,,,,absent,,,
sudo,2.43,0,1,1,A Unix command that allows a user to run a program with the security privileges of another user.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
deadman,2.43,0,0,2,"A long object, often a timber or log, buried to serve as an anchor for a wall or for stays.",,,noun:2,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
oto,2.43,0,0,1,"An otocinclus (freshwater fish, genus Otocinclus).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
politique,2.43,0,0,1,"A politician, especially one seen as being unprincipled.",,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
toyo,2.43,0,1,1,soy sauce,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bushland,2.43,1,1,1,"An area of land in a natural, uncultivated state; wilderness, open forest.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
bandmate,2.43,0,0,1,Someone with whom one shares membership in a band.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
zoot,2.42,1,1,5,A zoot suit.,,,noun:5;verb:1,noun,False,11,NOUN,0.727,,False,True,False,,,,,,absent,,,
castello,2.42,0,0,1,A municipality of San Marino.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
scapegoating,2.42,0,0,1,The act of making somebody a scapegoat.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
iter,2.42,0,0,1,"A passage, especially the passage between the third and fourth ventricles in the brain; the cerebral aqueduct.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
survivorship,2.42,0,1,3,The state of being a survivor.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
lomas,2.42,0,0,1,"Fog oases, areas of fog-watered vegetation in the coastal desert of Peru and northern Chile",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
colonia,2.42,0,0,1,"a slum or shantytown near the US-Mexican border, generally without modern infrastructure",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
presale,2.42,0,0,2,"The sale of something privately, before it is available to the public",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
stache,2.42,0,0,1,A moustache.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pua,2.42,1,1,2,A type of fried sweet cake made of flour and sugar/jaggery popular in Northern India.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
biopharmaceutical,2.42,0,0,1,Any drug produced using biotechnology.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
ecchi,2.42,1,1,2,"A genre, especially of anime and manga, featuring playful, tongue-in-cheek usage of sexualized scenes and situations such as double entendre or flirtation, while remaining non-pornographic. Often used",,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
tard,2.42,0,0,2,A person with mental retardation.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
asshat,2.42,0,0,1,An obnoxiously ignorant person; a fool.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
midcentury,2.42,0,0,1,The midpoint or middle portion of a century.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
cheong,2.42,0,1,1,Any of various Korean sweet syrups and fruit preserves.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
barangay,2.42,0,0,2,"The smallest local government unit in the Philippines, a subdivision of a city or municipality.",balangay,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
booklist,2.42,0,0,2,Any list of books.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
torching,2.42,1,1,2,An act of arson.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
transgressive,2.42,0,0,2,"A kind of verb expressing a concurrently proceeding or following action, often found in Balto-Slavic languages.",,,adj:2;noun:2,adj,False,1,ADJ,0.0,,False,True,False,,,adjective-like (morphology),,,absent,,,
arabica,2.42,0,1,3,"A plant of species Coffea arabica, native to Ethiopia, that yields coffee beans.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
hamada,2.42,0,0,1,"A high, desert landscape from which most of the sand has been removed by wind erosion",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pogue,2.42,0,0,4,A kiss.,POG,,noun:4,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
cuda,2.42,0,0,1,A barracuda.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
gau,2.42,0,0,3,A prayer box or small container worn as jewelry and containing an amulet or similar item.,jow,,noun:3;adj:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
ferrier,2.42,0,0,1,a ferryman,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
festa,2.42,0,0,1,"A public holiday or feast day in Italy, Portugal, etc.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
outa,2.42,0,0,1,An old black man.,,,noun:1;prep:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,absent,,,
counterparty,2.42,0,0,1,The other party to a financial transaction.,,,noun:1,noun,False,34,NOUN,0.941,,False,True,False,,,,,,absent,,,
mochi,2.42,1,1,1,A small Japanese rice cake made from glutinous rice.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
milla,2.42,0,0,1,"Spanish mile, a traditional Spanish unit of distance equivalent to about 1.4 km.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
sobel,2.41,0,0,1,A government soldier who joined the rebels during the Sierra Leone civil war.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ruan,2.41,0,0,1,"A Chinese long-necked fretted round-bodied plucked lute which has, since the mid-20th century, been produced in a family of five sizes (from low to high).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
playset,2.41,0,0,2,A themed collection of similar toys designed to work together to enact some action or event.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
tradable,2.41,0,0,1,An asset which can be traded.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,adjective-like (morphology),,,absent,,,
argan,2.41,0,0,2,"A tree of species Sideroxylon spinosum (formerly Argania spinosa), of southwestern Morocco, particularly prized for its oil.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
aza,2.41,0,1,1,A nitrogen atom substituted for a carbon atom within a ring.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hamon,2.41,0,0,1,"A wavy line found on steel products that have been hardened differentially, with soft and hard steel sections, where the tempered steel is separated from the softer parts by the hamon.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
cyclin,2.41,0,0,1,"Any of a group of proteins whose presence in a cell varies through its cycle, and that regulates this cycle by forming a complex with kinase",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
begat,2.41,0,0,1,"An element of a lineage, especially of a lineage given in the Bible",,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,absent,,,
clift,2.41,0,0,1,A cliff.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dro,2.41,0,1,1,Marijuana grown hydroponically.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
venti,2.41,0,0,1,"A cup of coffee larger than grande, usually 20 ounces.",,,adj:1;noun:1,adj,False,4,NOUN,0.5,,False,True,False,,,,,,absent,,,
eggman,2.41,0,0,1,A man who delivers eggs.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
biochem,2.41,0,1,1,Biochemistry (science or industry).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
dicking,2.41,0,0,1,An act of sexual penetration; phallation.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
spangler,2.41,0,0,1,Someone or something that spangles.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
melanogaster,2.41,0,0,1,Any of several fungi of the genus Melanogaster.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
scrapbooking,2.41,0,0,1,The process of making a scrapbook.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
sperling,2.41,0,0,2,A European smelt (Osmerus eperlanus).,,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
cannabinoid,2.41,0,0,1,"Substance that is structurally related to tetrahydrocannabinol (THC), a psychoactive compound present in cannabis, or that bind to cannabinoid receptors.",,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,absent,,,
magister,2.41,0,0,3,"Master; sir: a title used in the Middle Ages, given to a person in authority, or to one having a licence from a university to teach philosophy and the liberal arts.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
overexpression,2.41,1,1,1,The abnormal or artificial expression of a gene in increased quantity,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
lalo,2.41,0,1,1,"baobab leaf powder, used to make soups in Western Africa.",,,noun:1,noun,False,1,OTHER,0.0,,False,True,False,,,,,,absent,,,
catawba,2.41,0,0,4,"The catawba grape, a cultivar of North American Vitis labrusca.",,,noun:4,noun,False,0,,,,False,True,False,,,,,,absent,,,
retweeting,2.41,0,0,1,A second or subsequent tweet,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
wargaming,2.41,0,1,1,The playing of war games.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
fajr,2.41,0,1,1,the first of the five daily prayers recited by practicing Muslims.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hissy,2.41,0,0,1,"A tantrum, a fit.",,,adj:3;noun:1,adj,False,3,NOUN,1.0,,False,True,False,,,,,,absent,,,
shruti,2.41,0,0,2,The smallest interval of pitch that can be detected or produced.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
pog,2.4,0,0,2,A phrase that positively compliments something; praise.,,,noun:2;adj:1;intj:1;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
epigenetics,2.4,0,1,2,"The study of the processes involved in the genetic development of an organism, especially the activation and deactivation of genes.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
respawn,2.4,0,0,2,The reappearance of an item or enemy; the situation where something is respawned.,,,verb:4;noun:2,verb,False,0,,,,False,True,False,,,,,,absent,,,
oom,2.4,0,0,1,"An older man, especially an uncle. (Frequently as a respectful form of address.)",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
pascual,2.4,0,0,1,A plant of this kind.,,,adj:1;noun:1,adj,False,1,PROPN,0.0,,False,True,False,,,adjective-like (morphology),,,absent,,,
reeder,2.4,0,0,2,One who thatches with reeds.,,,noun:2,noun,False,4,PROPN,0.0,,False,True,False,,,,,,absent,,,
amaro,2.4,1,1,1,A type of Italian herbal liqueur.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
saison,2.4,0,0,1,A kind of highly carbonated pale ale.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
vanna,2.4,0,1,1,"A second-order measure of derivative price sensitivity, expressed as the rate of change of vega with respect to changes in the spot price, or equivalently the rate of change of delta with respect to c",,,noun:1,noun,False,3,PROPN,0.0,,False,True,False,,,,,,absent,,,
cota,2.4,0,1,1,"A perennial herb, Thelesperma megapotamicum (synonym Thelesperma gracile), native to the southwest and western plains of North America and used by the Hopi, Navajo and other American Indians for tea, ",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
shapeshifter,2.4,0,0,2,A person or creature capable of changing their appearance or form at will.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
vocaloid,2.4,1,1,4,"An artificial singer (a voicebank, usually with an avatar) based on the Vocaloid engine.",,,noun:4,noun,False,0,,,,False,True,False,,,,,,absent,,,
ahi,2.4,0,0,1,yellowfin tuna,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
subnet,2.4,0,0,2,The abstraction of a sequence.,,,noun:2;verb:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,absent,,,
cluttering,2.4,1,1,3,"The act of making, or condition of being, cluttered.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,NOUN;VERB,,"noun, also verb",,,absent,,,
hass,2.4,0,0,1,A kind of prebendal land revenue reserved for high-ranking officials of the Ottoman Empire.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
breakpoint,2.4,0,0,4,A point in a program at which operation may be interrupted during debugging so that the state of the program at that point can be investigated.,,,noun:4;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
gacha,2.4,1,1,5,"A small toy sold in a plastic capsule in a vending machine, especially toys sold in or associated with Japan.",,,noun:5,noun,False,0,,,,False,True,False,,,,,,absent,,,
sog,2.4,0,0,1,"Soft, marsh-like or bog-like land; a swamp.",,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,absent,,,
rezoning,2.4,0,0,1,"the act, process or result of being rezoned",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
analyte,2.4,0,0,1,Any substance undergoing analysis.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
ancona,2.4,0,0,2,"An altarpiece, especially one of multiple connected pictures",ancon,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
boogaloo,2.4,1,1,7,"A genre of music that blends rhythm and blues and soul music with Cuban-style rhythms, originating in the United States in the 1960s.",,,noun:7;verb:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
taran,2.4,0,0,2,"A species of roach (Rutilus heckelii), a fish in the Cyprinidae family. It is native to the Black Sea basin: rivers Don, Kuban, Dnieper, Dniester, rarely Danube.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
peacebuilding,2.4,0,1,2,The creation of peace or the conditions for peace.,,,noun:2,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,absent,,,
haya,2.4,0,0,2,"A beech tree, especially a Mexican beech (Fagus mexicana).",chaya,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
perma,2.4,0,1,1,Permanent.,,,verb:2;noun:1,verb,False,0,,,,False,True,False,,,,,,absent,,,
arvo,2.4,0,0,1,Afternoon.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
hydrocodone,2.39,1,1,1,A habit-forming compound that is derived from codeine and is administered in the form of its bitartrate C₁₈H₂₁NO₃·C₄H₆O₆ usually in combination with other drugs (as acetaminophen) as an analgesic or a,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kingsman,2.39,0,0,2,"The lowest enlisted rank in the Duke of Lancaster's Regiment of the British Army, equivalent to private in the rest of the British Army.",king's man,,noun:2,noun,False,1,PROPN,0.0,,False,True,False,,,,,,absent,,,
mito,2.39,0,1,1,Mitochondrial disease.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
kanna,2.39,0,1,3,"Channa (Mesembryanthemum tortuosum, syn. Sceletium tortuosum), a Southern African succulent with psychoactive properties.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,absent,,,
smoot,2.39,0,0,2,A unit of length defined as exactly sixty-seven inches (approximately 1.70 meters).,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
convenor,2.39,0,0,2,One who assembles people for an official or public purpose.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
punto,2.39,0,0,2,A hit or point.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
boof,2.39,0,1,3,"A “jump” over hydraulic backwash in a high-gradient mountain river, an action analogous to a skier jumping a cliff.",,,verb:9;noun:3;intj:2,verb,False,0,,,,False,True,False,,,,,,absent,,,
tambo,2.39,0,0,2,A tambourine player in a black minstrel troupe.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,absent,,,
eep,2.39,1,1,2,A short scream or yelp.,,,noun:2;verb:2;intj:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
peterman,2.39,0,0,3,A safecracker.,,,noun:3,noun,False,2,PROPN,0.0,,False,True,False,,,,,,absent,,,
supermajority,2.39,0,0,1,"A majority of the items being counted that reaches some preset threshold significantly greater than 50 percent, such as two thirds.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mati,2.39,0,0,1,"In Greek culture, a protective symbol resembling an eye, supposed to ward off the evil eye.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,absent,,,
mandal,2.39,0,0,1,An administrative division in some countries in South Asia.,,,noun:1,noun,False,1,PROPN,0.0,,False,True,False,,,adjective-like (morphology),,,absent,,,
